,conf,doi,fig_num,fig_page,mention_page,mention_heading,mention_heading_txt,path,total_pages
16016,icse-icse2024,10.1145/3597503.3623340,3,6,6.0,4 FINDINGS 4.1,FINDINGS 4.1,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623340-Figure3-1.png,13
16017,icse-icse2024,10.1145/3597503.3623340,4,7,7.0,4 FINDINGS 4.1,FINDINGS 4.1,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623340-Figure4-1.png,13
16018,icse-icse2024,10.1145/3597503.3623340,1,3,2.0,3 METHOD,METHOD,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623340-Figure1-1.png,13
16019,icse-icse2024,10.1145/3597503.3623340,5,8,7.0,4 FINDINGS 4.1,FINDINGS 4.1,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623340-Figure5-1.png,13
16020,icse-icse2024,10.1145/3597503.3639207,1,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639207-Figure1-1.png,13
16021,icse-icse2024,10.1145/3597503.3639207,2,4,4.0,4 BUG MANIFESTATION,BUG MANIFESTATION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639207-Figure2-1.png,13
16022,icse-icse2024,10.1145/3597503.3639207,3,4,4.0,4 BUG MANIFESTATION,BUG MANIFESTATION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639207-Figure3-1.png,13
16023,icse-icse2024,10.1145/3597503.3639150,1,1,5.0,4 EXPERIMENT SETUP AND IMPLEMENTATION,EXPERIMENT SETUP AND IMPLEMENTATION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639150-Figure1-1.png,13
16024,icse-icse2024,10.1145/3597503.3639150,2,3,3.0,2 BACKGROUND AND RELATED WORK,BACKGROUND AND RELATED WORK,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639150-Figure2-1.png,13
16025,icse-icse2024,10.1145/3597503.3639181,5,9,8.0,4 IMPLEMENTATION AND EVALUATION,IMPLEMENTATION AND EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639181-Figure5-1.png,12
16026,icse-icse2024,10.1145/3597503.3639181,6,9,8.0,4 IMPLEMENTATION AND EVALUATION,IMPLEMENTATION AND EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639181-Figure6-1.png,12
16027,icse-icse2024,10.1145/3597503.3639181,3,7,7.0,4 IMPLEMENTATION AND EVALUATION,IMPLEMENTATION AND EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639181-Figure3-1.png,12
16028,icse-icse2024,10.1145/3597503.3639181,1,3,2.0,3 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639181-Figure1-1.png,12
16029,icse-icse2024,10.1145/3597503.3639181,4,8,8.0,4 IMPLEMENTATION AND EVALUATION,IMPLEMENTATION AND EVALUATION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639181-Figure4-1.png,12
16030,icse-icse2024,10.1145/3597503.3639181,2,4,5.0,3 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639181-Figure2-1.png,12
16031,icse-icse2024,10.1145/3597503.3639077,4,5,4.0,3 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639077-Figure4-1.png,12
16032,icse-icse2024,10.1145/3597503.3639077,1,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639077-Figure1-1.png,12
16033,icse-icse2024,10.1145/3597503.3639077,2,2,2.0,2 PYTHON RUN-TIME ENVIRONMENT,PYTHON RUN-TIME ENVIRONMENT,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639077-Figure2-1.png,12
16034,icse-icse2024,10.1145/3597503.3639077,3,3,3.0,3 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639077-Figure3-1.png,12
16035,icse-icse2024,10.1145/3597503.3639100,4,5,5.0,3.2 Embedding-based Function Retrieval,Embedding-based Function Retrieval,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639100-Figure4-1.png,13
16036,icse-icse2024,10.1145/3597503.3639100,5,9,8.0,3.4 Third-party Library Detection,Third-party Library Detection,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639100-Figure5-1.png,13
16037,icse-icse2024,10.1145/3597503.3639100,6,9,9.0,3.4 Third-party Library Detection,Third-party Library Detection,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639100-Figure6-1.png,13
16038,icse-icse2024,10.1145/3597503.3639100,1,3,3.0,3 APPROACH,APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639100-Figure1-1.png,13
16039,icse-icse2024,10.1145/3597503.3639100,2,3,4.0,3.2 Embedding-based Function Retrieval,Embedding-based Function Retrieval,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639100-Figure2-1.png,13
16040,icse-icse2024,10.1145/3597503.3639100,3,4,4.0,3.2 Embedding-based Function Retrieval,Embedding-based Function Retrieval,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639100-Figure3-1.png,13
16041,icse-icse2024,10.1145/3597503.3639104,1,3,3.0,4 DESIGN,DESIGN,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639104-Figure1-1.png,12
16042,icse-icse2024,10.1145/3597503.3623322,3,6,6.0,3 TEMDROID,TEMDROID,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623322-Figure3-1.png,13
16043,icse-icse2024,10.1145/3597503.3623322,1,2,1.0,2 RUNNING EXAMPLE,RUNNING EXAMPLE,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623322-Figure1-1.png,13
16044,icse-icse2024,10.1145/3597503.3623322,2,2,2.0,2 RUNNING EXAMPLE,RUNNING EXAMPLE,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623322-Figure2-1.png,13
16045,icse-icse2024,10.1145/3597503.3623346,1,2,2.0,3 MODEL MINING WITH PARTIAL MAX-SAT,MODEL MINING WITH PARTIAL MAX-SAT,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623346-Figure1-1.png,13
16046,icse-icse2024,10.1145/3597503.3639076,1,4,4.0,,,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639076-Figure1-1.png,13
16047,icse-icse2024,10.1145/3597503.3639076,2,4,4.0,,,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639076-Figure2-1.png,13
16048,icse-icse2024,10.1145/3597503.3608128,1,0,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3608128-Figure1-1.png,13
16049,icse-icse2024,10.1145/3597503.3608128,2,2,2.0,3 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3608128-Figure2-1.png,13
16050,icse-icse2024,10.1145/3597503.3639130,1,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639130-Figure1-1.png,13
16051,icse-icse2024,10.1145/3597503.3639130,6,6,6.0,4 APPROACH,APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639130-Figure6-1.png,13
16052,icse-icse2024,10.1145/3597503.3639130,2,2,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639130-Figure2-1.png,13
16053,icse-icse2024,10.1145/3597503.3639130,3,3,3.0,2 RELATED WORK,RELATED WORK,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639130-Figure3-1.png,13
16054,icse-icse2024,10.1145/3597503.3639130,4,4,4.0,,,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639130-Figure4-1.png,13
16055,icse-icse2024,10.1145/3597503.3639130,5,4,4.0,4 APPROACH,APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3639130-Figure5-1.png,13
16056,icse-icse2024,10.1145/3597503.3623338,3,5,5.0,3 TECHNICAL APPROACH,TECHNICAL APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623338-Figure3-1.png,13
16057,icse-icse2024,10.1145/3597503.3623338,4,9,9.0,3 TECHNICAL APPROACH,TECHNICAL APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623338-Figure4-1.png,13
16058,icse-icse2024,10.1145/3597503.3623338,1,2,2.0,2 MOTIVATION,MOTIVATION,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623338-Figure1-1.png,13
16059,icse-icse2024,10.1145/3597503.3623338,2,3,2.0,3 TECHNICAL APPROACH,TECHNICAL APPROACH,../datacollection/pdf_analysis/icse-icse2024/figures/10_1145-3597503_3623338-Figure2-1.png,13
16060,seams-seams2024,10.1145/3643915.3644082,1,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644082-Figure1-1.png,7
16061,seams-seams2024,10.1145/3643915.3644082,2,2,2.0,2 VISION,VISION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644082-Figure2-1.png,7
16062,seams-seams2024,10.1145/3643915.3644082,4,3,3.0,3 EXEMPLARY APPLICATION,EXEMPLARY APPLICATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644082-Figure4-1.png,7
16063,seams-seams2024,10.1145/3643915.3644087,4,5,4.0,3 APPROACH,APPROACH,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure4-1.png,14
16064,seams-seams2024,10.1145/3643915.3644087,5,5,4.0,3 APPROACH,APPROACH,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure5-1.png,14
16065,seams-seams2024,10.1145/3643915.3644087,11,10,9.0,4 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure11-1.png,14
16066,seams-seams2024,10.1145/3643915.3644087,1,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure1-1.png,14
16067,seams-seams2024,10.1145/3643915.3644087,10,9,9.0,4 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure10-1.png,14
16068,seams-seams2024,10.1145/3643915.3644087,6,7,6.0,3 APPROACH,APPROACH,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure6-1.png,14
16069,seams-seams2024,10.1145/3643915.3644087,7,7,6.0,3 APPROACH,APPROACH,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure7-1.png,14
16070,seams-seams2024,10.1145/3643915.3644087,2,3,2.0,3 APPROACH,APPROACH,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure2-1.png,14
16071,seams-seams2024,10.1145/3643915.3644087,3,3,3.0,3 APPROACH,APPROACH,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure3-1.png,14
16072,seams-seams2024,10.1145/3643915.3644087,8,8,8.0,4 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure8-1.png,14
16073,seams-seams2024,10.1145/3643915.3644087,9,8,8.0,4 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644087-Figure9-1.png,14
16074,seams-seams2024,10.1145/3643915.3644093,4,8,8.0,6 Experimental Evaluation,Experimental Evaluation,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644093-Figure4-1.png,12
16075,seams-seams2024,10.1145/3643915.3644093,3,8,7.0,6 Experimental Evaluation,Experimental Evaluation,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644093-Figure3-1.png,12
16076,seams-seams2024,10.1145/3643915.3644093,1,6,5.0,5 Proof of Concept,Proof of Concept,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644093-Figure1-1.png,12
16077,seams-seams2024,10.1145/3643915.3644099,4,5,5.0,4 APPROACH DESCRIPTION,APPROACH DESCRIPTION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644099-Figure4-1.png,12
16078,seams-seams2024,10.1145/3643915.3644099,3,5,4.0,4 APPROACH DESCRIPTION,APPROACH DESCRIPTION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644099-Figure3-1.png,12
16079,seams-seams2024,10.1145/3643915.3644099,5,6,5.0,4 APPROACH DESCRIPTION,APPROACH DESCRIPTION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644099-Figure5-1.png,12
16080,seams-seams2024,10.1145/3643915.3644099,6,7,7.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644099-Figure6-1.png,12
16081,seams-seams2024,10.1145/3643915.3644099,7,7,7.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644099-Figure7-1.png,12
16082,seams-seams2024,10.1145/3643915.3644099,1,4,3.0,4 APPROACH DESCRIPTION,APPROACH DESCRIPTION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644099-Figure1-1.png,12
16083,seams-seams2024,10.1145/3643915.3644099,2,4,4.0,4 APPROACH DESCRIPTION,APPROACH DESCRIPTION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644099-Figure2-1.png,12
16084,seams-seams2024,10.1145/3643915.3644091,4,5,5.0,4 THE TRANSPORTATION NETWORK,THE TRANSPORTATION NETWORK,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644091-Figure4-1.png,11
16085,seams-seams2024,10.1145/3643915.3644091,1,1,1.0,2 THE PUBLIC TRANSPORTATION SYSTEM,THE PUBLIC TRANSPORTATION SYSTEM,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644091-Figure1-1.png,11
16086,seams-seams2024,10.1145/3643915.3644091,2,1,1.0,2 THE PUBLIC TRANSPORTATION SYSTEM,THE PUBLIC TRANSPORTATION SYSTEM,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644091-Figure2-1.png,11
16087,seams-seams2024,10.1145/3643915.3644091,5,6,6.0,6 CONTROL ACTION TYPES PATTERNS,CONTROL ACTION TYPES PATTERNS,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644091-Figure5-1.png,11
16088,seams-seams2024,10.1145/3643915.3644091,6,7,7.0,6 CONTROL ACTION TYPES PATTERNS,CONTROL ACTION TYPES PATTERNS,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644091-Figure6-1.png,11
16089,seams-seams2024,10.1145/3643915.3644091,3,3,3.0,3 PUBLIC HEALTH AUTHORITY,PUBLIC HEALTH AUTHORITY,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644091-Figure3-1.png,11
16090,seams-seams2024,10.1145/3643915.3644091,8,8,8.0,6 CONTROL ACTION TYPES PATTERNS,CONTROL ACTION TYPES PATTERNS,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644091-Figure8-1.png,11
16091,seams-seams2024,10.1145/3643915.3644091,7,8,8.0,6 CONTROL ACTION TYPES PATTERNS,CONTROL ACTION TYPES PATTERNS,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644091-Figure7-1.png,11
16092,seams-seams2024,10.1145/3643915.3644081,4,5,4.0,4 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644081-Figure4-1.png,7
16093,seams-seams2024,10.1145/3643915.3644081,1,1,1.0,2 MOTIVATING SCENARIO,MOTIVATING SCENARIO,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644081-Figure1-1.png,7
16094,seams-seams2024,10.1145/3643915.3644081,2,2,2.0,3 APPROACH,APPROACH,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644081-Figure2-1.png,7
16095,seams-seams2024,10.1145/3643915.3644081,3,3,3.0,4 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644081-Figure3-1.png,7
16096,seams-seams2024,10.1145/3643915.3644094,2,4,3.0,3 EMPIRICAL EVALUATION,EMPIRICAL EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644094-Figure2-1.png,7
16097,seams-seams2024,10.1145/3643915.3644094,1,1,1.0,2 THE MS-RA APPROACH,THE MS-RA APPROACH,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644094-Figure1-1.png,7
16098,seams-seams2024,10.1145/3643915.3644090,1,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644090-Figure1-1.png,11
16099,seams-seams2024,10.1145/3643915.3644090,2,3,3.0,4 RUNTIME ADAPTATION ARCHITECTURE,RUNTIME ADAPTATION ARCHITECTURE,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644090-Figure2-1.png,11
16100,seams-seams2024,10.1145/3643915.3644090,3,6,6.0,6 IMPLEMENTATION,IMPLEMENTATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644090-Figure3-1.png,11
16101,seams-seams2024,10.1145/3643915.3644090,4,7,7.0,7 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644090-Figure4-1.png,11
16102,seams-seams2024,10.1145/3643915.3644084,8,5,5.0,5 DEMONSTRATION,DEMONSTRATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644084-Figure8-1.png,7
16103,seams-seams2024,10.1145/3643915.3644084,7,5,5.0,5 DEMONSTRATION,DEMONSTRATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644084-Figure7-1.png,7
16104,seams-seams2024,10.1145/3643915.3644084,1,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644084-Figure1-1.png,7
16105,seams-seams2024,10.1145/3643915.3644084,2,1,1.0,2 MOTIVATING SCENARIO,MOTIVATING SCENARIO,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644084-Figure2-1.png,7
16106,seams-seams2024,10.1145/3643915.3644084,3,2,1.0,3 METHODOLOGICAL CONTEXT,METHODOLOGICAL CONTEXT,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644084-Figure3-1.png,7
16107,seams-seams2024,10.1145/3643915.3644084,4,3,2.0,4 UNCERTAINTY FLOW DIAGRAMS,UNCERTAINTY FLOW DIAGRAMS,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644084-Figure4-1.png,7
16108,seams-seams2024,10.1145/3643915.3644084,5,4,3.0,5 DEMONSTRATION,DEMONSTRATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644084-Figure5-1.png,7
16109,seams-seams2024,10.1145/3643915.3644084,6,4,4.0,5 DEMONSTRATION,DEMONSTRATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644084-Figure6-1.png,7
16110,seams-seams2024,10.1145/3643915.3644083,1,1,7.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644083-Figure1-1.png,11
16111,seams-seams2024,10.1145/3643915.3644083,6,9,6.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644083-Figure6-1.png,11
16112,seams-seams2024,10.1145/3643915.3644083,2,2,2.0,3 PROBLEM FORMALIZATION,PROBLEM FORMALIZATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644083-Figure2-1.png,11
16113,seams-seams2024,10.1145/3643915.3644083,3,2,2.0,4 APPROACH,APPROACH,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644083-Figure3-1.png,11
16114,seams-seams2024,10.1145/3643915.3644083,4,7,5.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644083-Figure4-1.png,11
16115,seams-seams2024,10.1145/3643915.3644083,5,8,6.0,5 EVALUATION,EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644083-Figure5-1.png,11
16116,seams-seams2024,10.1145/3643915.3644098,1,4,3.0,3 ANALYSIS AND RESULTS,ANALYSIS AND RESULTS,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644098-Figure1-1.png,7
16117,seams-seams2024,10.1145/3643915.3644092,1,1,1.0,1 INTRODUCTION,INTRODUCTION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644092-Figure1-1.png,12
16118,seams-seams2024,10.1145/3643915.3644092,2,2,2.0,3 CONSTRUCTION OF KNOWLEDGE BASE,CONSTRUCTION OF KNOWLEDGE BASE,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644092-Figure2-1.png,12
16119,seams-seams2024,10.1145/3643915.3644092,4,7,6.0,4 EXPERIMENTAL EVALUATION,EXPERIMENTAL EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644092-Figure4-1.png,12
16120,seams-seams2024,10.1145/3643915.3644092,5,7,7.0,4 EXPERIMENTAL EVALUATION,EXPERIMENTAL EVALUATION,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644092-Figure5-1.png,12
16121,seams-seams2024,10.1145/3643915.3644092,3,3,3.0,3 CONSTRUCTION OF KNOWLEDGE BASE,CONSTRUCTION OF KNOWLEDGE BASE,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644092-Figure3-1.png,12
16122,seams-seams2024,10.1145/3643915.3644092,6,8,8.0,5 THREATS TO VALIDITY,THREATS TO VALIDITY,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644092-Figure6-1.png,12
16123,seams-seams2024,10.1145/3643915.3644089,3,4,4.0,4 DEMONSTRATIONS,DEMONSTRATIONS,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644089-Figure3-1.png,7
16124,seams-seams2024,10.1145/3643915.3644089,1,2,1.0,3 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644089-Figure1-1.png,7
16125,seams-seams2024,10.1145/3643915.3644089,2,2,2.0,3 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644089-Figure2-1.png,7
16126,seams-seams2024,10.1145/3643915.3644089,4,5,5.0,4 DEMONSTRATIONS,DEMONSTRATIONS,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644089-Figure4-1.png,7
16127,seams-seams2024,10.1145/3643915.3644089,5,5,5.0,4 DEMONSTRATIONS,DEMONSTRATIONS,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644089-Figure5-1.png,7
16128,seams-seams2024,10.1145/3643915.3644100,1,2,2.0,4 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644100-Figure1-1.png,7
16129,seams-seams2024,10.1145/3643915.3644100,2,2,2.0,4 METHODOLOGY,METHODOLOGY,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644100-Figure2-1.png,7
16130,seams-seams2024,10.1145/3643915.3644085,5,5,5.0,4 THE XDA APPROACH,THE XDA APPROACH,../datacollection/pdf_analysis/seams-seams2024/figures/10_1145-3643915_3644085-Figure5-1.png,11
